318|226|948|chrome|1
88|111|948|chrome|1
397|237|948|chrome|1
155|73|948|chrome|1
109|147|948|chrome|1
112|187|948|chrome|1
418|278|1289|chrome|1
454|129|1289|chrome|1
230|71|948|chrome|1
395|240|948|chrome|1
395|240|948|chrome|1
395|240|948|chrome|1
395|240|948|chrome|1
395|240|948|chrome|1
227|72|948|chrome|1
122|179|1289|chrome|1
265|240|1280|chrome|1
98|152|1280|chrome|1
100|196|1280|chrome|1
